product_id	product_name	product_class	category_hierarchy	product_features
13911	ayesha home collection porcelain enamel nonstick skillet twin pack with silicone handle sleeves	Skillets & Fry Pans	Kitchen & Tabletop / Cookware & Bakeware / Pots, Pans & Skillets / Frying Pans & Skillets / PFOA Free Frying Pans & Skillets	plyslayersofmetal : solid|productcare : handwash only|stovetypecompatibility : electric : coil or plate|maximumtemperature:500|stovetypecompatibility : electric : smooth top|primarymaterial : aluminum|stovetypecompatibility : gas|handlematerialtype : stainless steel|internalcorematerials : aluminum|overallproductweight:2.5|producttype : skillet set |bottombasematerial : aluminum|shape : round|overallheight-toptobottom:5|lengthincludinghandle:18.75|iso9001certified : no|enameled : no|ista3aor6acertified : no|fsccertified : no|firerated : no|iso14001certified : no|iso9000certified : no|commercia
4610	ehrenfeld wood pot planter	Planters	Outdoor / Garden / Planters / Wood Planters	naturalvariationtype : natural wood grain color variation|purposefuldistressingtype : coat/paint distressing|overallproductweight:10|producttype : pot planter|interiorwidth-sidetoside:11|style : traditional|shape : round|woodconstructiontype : solid wood|dsprimaryproductstyle : traditional|color : brown|keyholecomposting : |style : farmhouse / country|dssecondaryproductstyle : ornate traditional|interiorheight-toptobottom:15.5|overallwidth-sidetoside:12|adjustablehanginglength : |overallheight-toptobottom:16|location : indoor / outdoor use|style : cabin / lodge|interiordepth-fronttoback:11|sty
11832	queen bee apron	Kitchen Aprons	Kitchen & Tabletop / Tableware & Drinkware / Table & Kitchen Linens / Kitchen Linens / Aprons	color : yellow|productcareinstructions : machine washable|supplierintendedandapproveduse : non residential use|primarymaterial : synthetic|productcare : machine washable|overallproductweight:0.33|style : farmhouse / country|overalllength-endtoend:31|overallwidth-sidetoside:26|countryoforigin : united states|apronsize : adult|producttype : bib|holidayoccasion : no holiday|californiaproposition65warningrequired : no| : no|pockets : no|commercialwarranty : no|additionalpieces : no|uniformpackagingandlabelingregulationsuplrcompliant : no|heatresistant : no|supplierintendedandapproveduse : resident
36317	vandergriff lounge patio chair with cushions	Patio Lounge Chairs	Outdoor / Outdoor & Patio Furniture / Outdoor Seating & Patio Chairs / Patio Seating / Outdoor Club Chairs / Wood Outdoor Club Chairs	overallheight-toptobottom:29.5|foamtype : polyurethane foam|design : armchair|supplierintendedandapproveduse : non residential use|overalldepth-fronttoback:30|estimatedtimetosetup:30|framecolor : natural brown|cushionfillmaterial : foam|overallwidth-sidetoside:27|style : modern & contemporary|outerframematerial : solid wood|countryoforigin : indonesia|weightcapacity:250|piecesincluded:2 lounge chairs , seat cushions|seatwidth-sidetoside:22.25|seatcushionthickness:4|warrantylength:1 year|naturalvariationtype : natural wood grain color variation|armheight-floortoarm:23|seatheightwithoutcushion:1
35997	36 '' 400 cfm ducted island range hood	Range Hoods	Appliances / Kitchen Appliances / Range Hoods / All Range Hoods / Island Range Hoods	overallheight-toptobottom:47.24|filtertype : baffle|maximumairmovementcfm:400|numberofspeeds:3|colorfinish : stainless steel|maximumsones:6|speedcontroltype : push button|mounttype : island|bulbtype : led|overallwidth-sidetoside:35.43|airdischargedirection : vertical|primarymaterial : steel|ductshape : round|exhaustmethod : ducted|replacingcarbonfilters : charcoal filters are not washable and should be replaced approximately every three to six months , after about 120 hours of cooking.|blowertype : interior unit|commonwidth:36 inches|overallproductweight:24|overalldepth-fronttoback:23.23|volta
12486	pratcher 2 - piece iron pot planter set	Planters	Outdoor / Garden / Planters	location : indoor use only|color : light gray finsih|overallwidth-sidetoside:12.5|overalldepthwithstand:12.5|productcare : wipe with damp cloth|qualityscore:0.28|overalldepth-fronttoback:12.5|levelofassembly : none|:2 planters with stands|interiorheight-toptobottom:11|materialdetails : iron|overallheight-toptobottom:23|producttype : pot planter|interiordepth-fronttoback:11|overallproductweight:10|warrantylength:1 year|shape : round|overallwidthwithstand:12.5|countryoforigin-additionaldetails : made in china|color : dark gray|style : modern & contemporary|whatsincluded : stand|overallheightwith
25211	reclaim acoustic 1 panel freestanding room divide	Office Partitions	Commercial Business Furniture / Commercial Office Furniture / Office Cubicles & Partitions / Office Partitions	overallwidth-sidetoside:24|supplierintendedandapproveduse : non residential use|color : slate gray|primarymaterial : fabric|color : pacific blue|overallproductweight:15|overalldepth-fronttoback:1.25|overallheight-toptobottom:64|color : starlight blue|compatiblepostpartnumber : |color : misty gray|producttype : room divider/room partition|color : desert sand|numberofpanels:1|passthroughwindow : no|whiteboardincluded : no|uniformpackagingandlabelingregulationsuplrcompliant : no|compositewoodproductcwp : no|canadaproductrestriction : no|postsincluded : no|cpsc-16cfr1303compliant : no|corkbulletin
646	medium play top bird cage with bird toy hook	Bird Cages	Pet / Bird / All Bird Cages / Cockatoo Bird Cages	overallproductweight:88|birdtype : caique parrot|interiorcagewidth-sidetoside:32|overalldepth-fronttoback:23|hardwarematerial : iron|perchmaterial : wood|birdtype : parrot & conure|birdtype : cockatoo|traymaterial : iron|numberofdoors:5|cagematerial : steel|toolsneededforassembly : phillips head screwdriver|productcare : clean using a bird safe product and a vegetable brush.|interiorcageheight-toptobottom:30|overallwidth-sidetoside:32|overallheight-toptobottom:66|additionaltoolsrequirednotincluded : screw driver|birdtype : ringneck|cagebarspacing:0.625|cagetopdesign : play|cagestandmaterial :
39043	juno 71 '' x 32 '' freestanding soaking acrylic bathtub	Tubs And Whirlpools	Home Improvement / Bathroom Remodel & Bathroom Fixtures / Showers & Bathtubs / Bathtubs	overallproductweight:110|drainfinish : shiny white|soakingdepth-toptobottom:14|baththerapytype : soaking|drainplacement : center|capacity:95|drainfinish : brushed nickel|warrantylength:2 years|craftsmanshiptype : no craftsmanship|drainfinish : polished chrome|drainfinish : matte black|overallheight-toptobottom:23|tubdesign : roll top|installationtype : freestanding|sittingareaheight-toptobottom:17|draindiameter:17|sittingarealength-endtoend:48|tubshape : oval|weightcapacity:320|overallwidth-sidetoside:32|primarymaterial : acrylic|sittingareadepth-fronttoback:19.5|overalllength-endtoend:71|insu
13065	ore 9 '' melamine salad plate	Plates & Saucers	Kitchen & Tabletop / Tableware & Drinkware / Dinnerware / Plates / Gray Plates	individualplateweight:6.512|individualplatediameter-sidetoside:8.75|function : casual|shape : square|setsize:6|productcare : dishwasher safe|platetype : salad or dessert plate|individualplateheight-toptobottom:0.88|supplierintendedandapproveduse : non residential use|holidayoccasion : no holiday|color : gray|style : modern & contemporary|platedepth-fronttoback:8.75|finish : matte|pattern : no pattern and not solid color|primarymaterial : melamine|rimdetail : no rim detail|commercialmicrowavesafe : no|nsfcertified : no|ovensafe : no|rim : no|commercialovensafe : no|microwavesafe : no|chipresist
2209	rooster rustic wooden ornament	Ornaments & Tree Décor	Sale / Closeout / All Christmas Ornaments / Shaped Christmas Ornaments	theme : animal|hangertype : ornament hook|overalldepth-fronttoback:0.5|piecesincluded:3 ornaments|individualornamentwidth-sidetoside:5|overallheight-toptobottom:4|countryoforigin : united states|style : no style|color : yellow|hangercolor : gold|individualornamentheight-toptobottom:4|primarymaterialdetails : plywood|numberinset:3|primarymaterial : wood|holidayoccasion : christmas|producttype : holiday shaped ornament|overallwidth-sidetoside:5|attachmenttype : hanging ornament|overallproductweight:1|numberofhangersincluded:1|plug-in : no|musical : no|animated : no|lighted : no|weeerecyclingrequ
28736	hybrid 6 ft. w x 4 ft. d greenhouse	Greenhouses	Outdoor / Garden / Greenhouses	overallwidth-sidetoside:72.8|windrating:56|overallheight-toptobottom:81.9|countryoforigin : israel|doorheight-toptobottom:64.2|compatiblemountinganchorkitpartnumber:702771|panelthickness:0.8|overallproductweight:69.5|doorfeatures : lockable door|snowloadcapacity:15.4|installationtype : freestanding|producttype : hobby greenhouse|additionaltoolsrequirednotincluded : all tools included|overalldepth-fronttoback:49.6|panelmaterial : polycarbonate panels|doorwidth-sidetoside:22.2|ventilationlocation : roof vent|greenhousesize : medium|roofstyle : apex|framematerial : aluminum|portable : no|powderco
2251	diana steel pressure mounted pet gate	Pet Gates	Pet / Dog / Pet Gates, Fences & Doors / Pet Gates	locktype : handle|overallproductweight:14|location : indoor / outdoor use|estimatedtimetosetup:5|maximumweightsupported:20|overallwidth-sidetoside:38|estimatedtimetosetup:15|doortype : swinging|overallwidth-sidetoside:29.5|producttype : pressure mounted|maximumgatewidth-sidetoside:58|overallheight-toptobottom:39|productcare : wipe with a soft cloth|overallheight-toptobottom:29|minimumgatewidth-sidetoside:29.5|compatibleextensionsandwroughtkitpartnumber:2929sw-3-1p|barspacing:2.25|additionaltoolsrequirednotincluded : tool free assembly|materialdetails : steel|overallproductweight:16.5|piecesinc
38450	acworth pink you and me elephant framed art	Kids Wall Décor	Baby & Kids / Baby & Kids Décor & Lighting / All Baby & Kids Wall Art	dsprimaryproductstyle : youth|lifestage : kid|color : pink|dssecondaryproductstyle : youth boho|overallproductweight:0.74|framefinish : brown|productcare : can be cleaned with just a little dish soap on a non-abrasive sponge ; dishwasher cleaning is not recommended|overallthickness:1.25|theme : animals and insects|primarymaterialdetails : artist grade canvas|primarydcormaterial : canvas|overallwidth-sidetoside:6|overallheight-toptobottom:6|animalsinsects : elephant|producttype : framed art|gender : girl / woman+|animal : jungle|lifestage : baby|countryoforigin : united states|holidayoccasion :
18281	awilda plant stand	Planter Accessories	Outdoor / Garden / Plant Stands & Accessories	reasonforrestriction : logistics|overalldepth-fronttoback:9.8|color : brown|shape : oval|primarymaterial : wood|warrantylength:30 days|overallwidth-sidetoside:44.9|overallheight-toptobottom:44.9|location : indoor / outdoor use|overallproductweight:16.71|piecesincluded : |dssecondaryproductstyle : transitional traditional|dsprimaryproductstyle : traditional|producttype : plant stand|woodconstructiontype : solid and manufactured wood|countryoforigin-additionaldetails : made in china|totalnumberofpiecesincluded:1|withwheels : no|commercialwarranty : yes|carbphaseiicompliantformaldehydeemissions :
31249	picasso glass rectangle window panel	Stained Glass Panels	Décor & Pillows / Wall Décor / Stained Glass Panels / Rectangular Shaped Stained Glass Panels	:80|chainropelength-endtoend:28|durability : corrosion resistant|shape : rectangular|orientation : both|productcare : wipe clean with a dry cloth , no liquid cleaners|primarymaterial : brass|overallheight-toptobottom:24|primarymaterial : tin|overallproductweight:7|overallthickness:0.03|color : multi-colored|overallwidth-sidetoside:18|joinerytype : tin|primarymaterial : glass|theme : geometric|framed : no|ullisted : no|hooksbracketsincluded : no|reversible : no| : no|csacertified : no|installationrequired : no|outdooruse : no|hangingchainincluded : yes| : yes|cpsiacompliant : yes|handcrafted :
10201	zura wall mounted bathroom faucet with drain assembly	Bathroom Sink Faucets	Home Improvement / Bathroom Remodel & Bathroom Fixtures / Bathroom Sinks & Faucet Components / Bathroom Sink Faucets / Wall Mounted Bathroom Sink Faucets	faucetdesign : standard|primarymaterial : steel|maximumflowrategpm:1.2|faucethandlestyle : lever|countryoforigin-additionaldetails : made in china|overallfaucetwidth:12.06|overallproductweight:4.4|spoutheight-toptobottom:2.25|spouttype : fixed|numberofinstallationholes:3|waterpressurepsi:60|spoutreach-fronttoback:12.06|numberofhandlesenum:2 |compatiblevalvetype : ceramic disk|style : modern & contemporary|warrantylength : lifetime|installationtype : wall mounted faucet|numberofinstallationholesenum:3|overallproductweight:4.374|compatiblevalvepartnumber : r3500-wl|faucetcenters:8|overallfauceth
29672	safe , rifle safe storage cabinet（4-5 rifle and 2 pistol） with digital keypad lock , quick access electronic firearm security cabinet , black	Safes	Storage & Organization / Storage Furniture / Safes	supplierintendedandapproveduse : non residential use|warrantylength:90 days|shelfheight-safefloortoshelf:48.65|interiordepth-fronttoback:11|producttype : safe|overalldepth-fronttoback:11.2|shelfwidth-sidetoside:11|fullorlimitedwarranty : full|exteriorfinish : black|capacity:0.006|interiorheight-toptobottom:54.33|overallwidth-sidetoside:11.8|interiorwidth-sidetoside:11.02|shelfdepth-fronttoback:10|material : plastic|guncapacity:5|overallproductweight:82.67|materialdetails : stainless steel|locktype : electronic|overallheight-toptobottom:54.3|numberofbatteriesrequired:1|numberofshelves:1|canadap
